mat,E,yield,uts,d_o,t,L,rider,F_ax,F_tr,sa,sb,svm,delta,SF,Nf,label
Chromoly,210000,450,650,28.349717023526075,2.6643026432319057,453.0079478337186,101.27069478867384,121.71293185261567,346.0097991683146,0.5661307165877395,123.982939799892,214.74549724792647,2.849143286646753,2.0955037743141554,1155038544.8535438,Safe
Chromoly,210000,450,650,33.02261943367907,2.8507511764291227,235.83940765924453,67.3809916622179,548.0372849282546,151.57300447004752,2.028143679613006,19.025414667644338,33.01533850519487,0.10172900778334756,13.630028355735131,1.559863353681695e+17,Safe
Steel,210000,250,400,32.76471297991672,2.185347822284203,589.41535489352,65.50704955255053,497.8323066702947,286.9722426453583,2.3712872670804868,112.34647959049191,194.60425851566933,3.78168575418279,1.2846584237511445,2941594309.325007,Risk
Chromoly,210000,450,650,23.456462466527594,1.7539498127812714,373.24385224659767,105.73466737857203,46.77038461797465,899.8264418450107,0.3911054683241405,555.8395585553899,962.7424357161366,10.480010282214032,0.4674147345185498,353.0949790063999,Failure
Steel,210000,250,400,44.989179808254626,1.0477984856669889,256.1674558950581,107.30519001589661,235.1667620805854,439.8881566264944,1.6258279874244888,72.56691602831,125.70010032702473,0.3360221819008905,1.9888607833215195,237096508296.6981,Risk
Al6061,69000,150,310,43.05468605937922,1.6155137833785227,593.9868862229673,98.44195615998945,111.14784712848875,258.6458251494593,0.5284810784846059,73.14917498754785,126.69918980138353,1.9029709804572728,1.1839065445891432,224127735683.16388,Risk
Steel,210000,250,400,33.43407787158854,2.5820814464837367,458.8026470454316,98.23141843382125,597.7958953658427,158.08467381576287,2.3886353023676845,40.43561116579791,70.07725401057407,0.8081945881621686,3.5674913854683448,80602379139283.3,Safe
Al6061,69000,150,310,31.371405536288457,2.753296571044351,424.4837985407168,106.5388025214504,863.9386691794588,799.7735858049106,3.4901099875670316,208.20690635011783,360.6418284439362,3.7964076384905026,0.4159251317219803,5832794.449935824,Failure
Chromoly,210000,450,650,33.68805501553665,2.9302320607254897,556.2289868253292,67.76420845640581,623.9067167805094,366.6246035712005,2.203495560544824,101.66433492864292,176.10157972640448,2.9640762229209456,2.555343346147891,8195325290.895263,Safe
Steel,210000,250,400,27.84045886670335,1.6071417690408836,384.4975743932975,98.85534991978463,777.7964775079167,704.7561736633797,5.872306322905829,329.8209530659498,571.2968293501588,5.5600475825794415,0.4376008882884421,56622.25786588902,Failure
Chromoly,210000,450,650,44.138330193588786,1.4035176107202916,459.49901348661984,96.4560854746177,615.9080941798118,213.963552926824,3.2686345643704806,50.38705023069672,87.33411970568926,0.7651765433065701,5.152625360128126,9013974571958.39,Safe
Chromoly,210000,450,650,32.57898781780638,2.3308838306135247,463.0189571937724,81.57984430153044,499.67175394007535,255.03194859455067,2.2558807616701166,75.48396837960216,130.76152891813865,1.5768999086215199,3.4413791558044258,160825155923.52643,Safe
Steel,210000,250,400,27.39108601072852,2.1870353248077183,534.8819497732003,104.93135350455523,928.6792285883521,956.5553930671397,5.362776741464517,505.78133676165913,876.0553870752758,16.770996920723697,0.28537008468680136,797.5401477234241,Failure
Steel,210000,250,400,35.48647598324285,1.7058980108959483,660.6276724274319,91.77571245778415,717.9501394609958,704.0767825078646,3.965740319668308,318.77875066917306,552.1552342692039,12.445990351668058,0.45277122172152084,83528.3714923914,Failure
Chromoly,210000,450,650,22.29571293502835,2.0812964365773308,366.1838057611029,84.77263304120419,383.4148732297288,627.5804225694808,2.900841051578395,375.4937606772409,650.3807406445994,7.16917324224424,0.6919024071254019,17161.195424314912,Failure
Steel,210000,250,400,33.06084808258239,2.0472949476125852,617.4951838429129,99.0044461190846,510.68568804463604,330.7209766296684,2.560188099937944,140.15094163615387,242.7620519924992,5.1314325602699755,1.029814989402563,320740330.79123616,Risk
Steel,210000,250,400,43.21161825384098,2.7869421533565473,470.0693054270284,104.96873442605886,78.16347710594634,315.9977830739783,0.2208408930812094,44.180404704047376,76.52302431386445,0.7172034870080737,3.2669905854035224,35099803914294.1,Safe
Al6061,69000,150,310,38.457824472050575,2.272849218282772,321.810831802707,79.57526296090666,421.4087723232777,540.8862464443902,1.6310031276854164,78.83805355336874,136.56125451772195,0.6739721368621218,1.0984081870786715,102265985573.51935,Risk
Steel,210000,250,400,22.32752108626948,1.46568134535592,419.79001786140367,71.02966984245067,541.5018747423735,452.28710101108794,5.637128394001364,403.60929845791117,699.0945391158424,10.112867468655766,0.35760542532084366,7563.950172597567,Failure
Steel,210000,250,400,40.044155981454566,1.5213500643045215,217.0052352011476,72.95014349165851,197.34987749066073,377.6632691272019,1.0718645770006392,47.96942522692217,83.0923953408208,0.1790833620285204,3.008698918530063,15090429834956.53,Safe
Al6061,69000,150,310,25.822702950261974,2.3643080305500592,609.3822638808687,97.79245422398805,400.9927873263354,691.1549313174131,2.3013588200468655,449.1472662353778,777.9492891908563,20.50482784001373,0.19281462440310823,2778.1215209226602,Failure
Chromoly,210000,450,650,39.70777471388807,2.007084020801547,446.4128499736346,74.95276929951449,340.1581226272022,728.8684199486557,1.4309225016490854,152.52072926860882,264.17752763831095,2.430055232122964,1.7033999978079177,143595254.33606052,Risk
Chromoly,210000,450,650,30.81222529352994,2.7500264839952315,331.59590368904924,82.510519526411,771.790652573974,185.72594401288893,3.1833989468968444,39.37876501887514,68.2802711776283,0.4461149601396137,6.590483491627379,106183514080625.1,Safe
Chromoly,210000,450,650,39.963082412888845,1.430992379288973,500.8036363533819,106.76079163454324,21.154530266590104,979.8907428052314,0.12212192074558338,304.5864900468612,527.5592901949159,6.0684258703333995,0.8529846945425598,145237.11341053995,Failure
Steel,210000,250,400,22.929344497895016,1.3577126920267037,476.557737767713,94.92207103400443,509.9409610900463,57.30437010309859,5.5421611371946815,58.26813692910317,101.07543170146137,1.832145625526175,2.4734002693988537,1927945155494.8242,Safe
Steel,210000,250,400,21.032860654634355,2.5784499336576316,610.6191546850482,106.29561485775747,288.37200249778004,866.129538244482,1.9290537800198715,857.2471009453992,1484.7967865961862,48.24340739191452,0.16837320922084634,4.445746008297082,Failure
Al6061,69000,150,310,36.216764065062236,1.4310444596654204,344.84960256799366,65.16560544525208,65.93411997291965,616.2927541619989,0.4216054562784,162.4224550731402,281.32426039557896,1.6931106154412014,0.53319255079203,77202042.65756321,Failure
Steel,210000,250,400,29.166480114414284,2.7200097387068185,609.6871799215359,103.66710386345056,310.88789320274674,198.26853427722702,1.3756747312192714,88.29000178773748,152.9289564732663,3.5721614344771595,1.6347460007922228,33567794053.71188,Risk
Chromoly,210000,450,650,31.87960557852361,1.5681263743374516,422.69876162147074,90.87969993751037,532.7369483309066,567.1876774844426,3.5675885066128306,222.23762396211134,384.9433883062897,3.954176427707485,1.169003062969733,3220488.968347083,Risk
Chromoly,210000,450,650,39.181755035625116,1.7789028920599046,383.2288941958194,72.84278322645487,225.41895037033254,549.3636251725554,1.0784092116326265,112.58083804057905,194.99871345264052,1.3396351379308202,2.307707533205299,3007072530.074407,Safe
Steel,210000,250,400,35.38026867542079,2.972851657446279,228.0308788532625,105.86860507307298,328.38224110353275,269.000966812722,1.0849560184124716,27.081513302820124,46.919102909948734,0.12635387654127134,5.328320118989103,4586431867869720.0,Safe
Al6061,69000,150,310,39.851891834277964,2.470761517128702,399.52452219755634,88.48151931574614,164.05468891223776,589.3339975616127,0.5653996264453136,92.16853650212076,159.64158931671247,1.171952680009641,0.9396047774393892,22194475490.954826,Failure
Al6061,69000,150,310,27.6975593329098,2.3301362033699737,220.7044221296123,88.40187805720102,147.61096738511839,605.3146613969982,0.7948974305635247,122.8243648120578,212.73952532705692,0.6857321975573561,0.7050875937106479,1247395906.1518326,Failure
Chromoly,210000,450,650,23.381715761673963,2.711525397285445,594.9486076399974,64.61556022507641,354.99237691227034,538.2198173343488,2.016095041703905,391.35296122239686,677.8462107379768,18.807912634058876,0.6638673977539555,11503.298185959466,Failure
Steel,210000,250,400,34.78434874332188,1.946146287041215,583.1900327162275,61.64780510885741,344.47391346402,561.9025482152845,1.7157405208993803,209.85956937427412,363.49148592422677,6.514101671179904,0.6877740185972743,5781542.7835846655,Failure
Chromoly,210000,450,650,35.923840581554735,1.6230205043283548,685.4506845727167,92.95623556032093,401.19752542565345,93.0630591440753,2.29392842530478,44.44650706053305,77.01777767026562,1.8454264939513187,5.842806863716249,32082614254925.42,Safe
Al6061,69000,150,310,43.99983703353661,1.8040029904681085,334.64012281826933,87.18514080043252,499.7774539528281,82.55016463652481,2.089873306539619,11.397722273447139,19.851745250866127,0.09208999949127207,7.55601072371486,2.5260508110386164e+19,Safe
Steel,210000,250,400,21.68773980651217,2.7577313296076156,356.2123997200783,78.72983761051167,80.77867996704246,580.8375797150247,0.4925429620192189,299.0634097428134,517.9932545309476,5.5546474378564605,0.48263176752442377,172590.21980422063,Failure
Al6061,69000,150,310,22.44006106271683,1.431178274904759,528.142330682171,76.37705245604954,126.16148523344228,3.151163594458816,1.335611738133947,3.566503975124383,6.32010368022355,0.14073758017528276,23.733787860058385,2.876214026448695e+24,Safe
Chromoly,210000,450,650,37.31653054624435,2.572087096227743,447.8061426599078,99.56164900365063,497.19483224123957,230.01007617784714,1.7709475679685829,45.11624968589085,78.16370137376704,0.7696641743964162,5.757148037912993,27849758446996.22,Safe
Steel,210000,250,400,23.43362180744797,1.0869537915080127,557.6529151400639,59.986956282113304,47.13731280763391,376.47478061965967,0.6177191840838018,515.1974484916688,892.3483705223915,21.704595014717334,0.2801596419721672,747.3963627386959,Failure
Al6061,69000,150,310,20.63487515660518,1.597231944260938,529.7262218375758,70.06845762196014,309.45818524410566,16.44368505008521,3.2394473877493564,20.620954677586436,35.86314730783145,0.8902240256181939,4.182566541426899,6.475756334403149e+16,Safe
Chromoly,210000,450,650,33.27024131368943,1.872375534133485,319.2031192976291,63.01013422322583,224.28495234071133,368.601241702955,1.2143871917762594,85.69489482693865,148.43287955992696,0.833149041102947,3.0316733147949275,45954605084.52916,Safe
Chromoly,210000,450,650,30.91294845842574,2.6531363228270863,518.0676207761846,97.53373457585556,228.43952810235402,635.4491354462859,0.9698231481950069,214.50590302484116,371.5363883315421,5.912364000812905,1.2111868827191175,4776643.745581904,Risk
Al6061,69000,150,310,28.94885711063489,1.3161831223782943,428.22170168393484,56.37531991180717,200.9070085608465,212.89051262180428,1.7583526642572644,120.72501688822344,209.10925592158134,2.4276867294560365,0.7173283618600409,1436559053.5286772,Failure
Chromoly,210000,450,650,25.280343703629576,2.3708472580913673,577.672815593862,64.03942978977277,113.75401092621068,486.63342054371606,0.6666497600054054,314.0511072667822,543.9528824708794,13.160447667664544,0.8272775354289823,106057.21907388177,Failure
Steel,210000,250,400,39.087741922735276,2.633001036276619,267.25014642094663,71.11568582698153,221.67081666226431,223.88529454218184,0.7351121533574481,23.223167721984726,40.23042315224032,0.13471198215218536,6.2142025962279295,2.1517741742461904e+16,Safe
Steel,210000,250,400,24.056408101700324,1.3541913725271184,275.1999614535056,100.57668732807534,604.925771970133,499.9533259156469,6.26330998869587,265.027752305341,459.08425972590044,2.6487852804289367,0.5445623427587439,499511.4107397371,Failure
Chromoly,210000,450,650,31.552681622690034,2.083814175068791,473.09962452265063,76.37839915825548,637.9587194638215,474.83081872659665,3.3068939811398583,168.3923685896974,291.682884217686,3.7921087487041243,1.5427713600917365,51835189.275905125,Risk
Chromoly,210000,450,650,23.89632477700455,1.1397235482368688,527.7702274217548,95.90383781982239,410.3939351409,64.00373125600436,5.036677463773861,76.3276168417279,132.2992191892566,2.8244234660328207,3.401380618552754,137847719978.92102,Safe
Steel,210000,250,400,42.95037320581952,2.14602509968874,287.09235132752747,105.20790823398366,451.7743856002301,175.96999309589316,1.6422167982126836,18.896595127199628,32.77103596495305,0.11511960928178396,7.6286877310611185,1.653094096410816e+17,Safe
Steel,210000,250,400,30.93758094014558,1.339446167364908,540.2933012011188,92.9111784495525,263.01970084126145,121.16297285563004,2.111780617506925,74.09504596011607,128.35375773568774,2.219480999412195,1.9477419626062844,190160003727.5311,Risk
Al6061,69000,150,310,24.049086487247585,2.428963889877437,412.9983677996711,63.99982370422233,104.5998975746064,132.22091255562646,0.6340188584253104,67.26890277493632,116.51488240368414,1.5146136852181438,1.2873891893080354,516374964515.11115,Risk
Al6061,69000,150,310,44.093586408660855,1.5152151298949703,367.5177238468302,77.17389023724395,244.72819259453837,263.7748084106839,1.2074545356020505,46.47357402311824,80.50364708447871,0.45193572300033036,1.863269621096711,20463994368093.76,Risk
Steel,210000,250,400,38.948036509431006,2.6147641838234312,265.7937266394037,61.29427975827463,591.9708076045935,409.7136719824038,1.983414008688336,42.83821255792031,74.2244656201885,0.24667473589723976,3.3681616689470903,45719173898273.39,Safe
Al6061,69000,150,310,28.438970679127472,1.6192657812044426,624.235711744321,101.23643024099522,26.632743051457158,875.9951964199389,0.19520632848179012,631.5590563122838,1093.8923909305238,27.47177752864703,0.13712500538778036,98.42937428812446,Failure
Al6061,69000,150,310,26.6016822383425,1.109109752384446,635.1110448786353,86.16931981716424,231.91954904428806,812.0409074400827,2.6109544678822845,948.8771598192486,1643.5055248958445,45.67616872302647,0.09126832719926883,1.5529840532153525,Failure
Steel,210000,250,400,21.135076071114963,2.7140983674027654,516.5017177232141,59.306877400567,270.4746808925455,111.16262070027781,1.7220211599368598,89.13616501267185,154.39796985833092,3.5717669663851206,1.6191922745447331,30249874763.702156,Risk
Steel,210000,250,400,25.243537371087413,1.228586271156182,633.0192171012914,55.85543533002207,469.12510938711057,176.7177747574562,5.061176016326279,210.7519018392081,365.06808664850155,10.620489285417621,0.6848037644021935,5093113.433274759,Failure
Steel,210000,250,400,25.892192556882044,2.8605512936170046,357.09189144549686,95.87414133343705,938.5366721536811,143.07807453616047,4.534472234980559,47.463460211953915,82.33408531297962,0.7420616568771934,3.036409514354422,15377737740483.693,Safe
Steel,210000,250,400,34.30849357214296,1.3288227211246475,354.3917423059578,70.33327519570716,359.9776778962991,241.2799627516822,2.614642620201663,78.23590938796735,135.53379249957587,0.9092035432422538,1.8445584336524954,109007741301.76044,Risk
Chromoly,210000,450,650,43.362122563992656,2.5451798703047745,651.1421875892664,71.6154863069269,85.12386163342427,118.83779844043076,0.2608209623309792,24.58814752127227,42.58871943552582,0.7632316861949084,10.566178226636884,1.2331016708832554e+16,Safe
Steel,210000,250,400,23.96870643427744,1.887604756278967,309.1810513387712,104.90831337537128,759.6860271357165,723.7811760871082,5.801662557173335,333.6102912794114,577.859099288943,4.223864994416265,0.4326314153530257,50600.35639794376,Failure
Al6061,69000,150,310,26.689034684874485,1.598651112627656,625.432748040165,106.9326897087025,577.4088486860244,162.88419276955716,4.582184452588698,136.5423629207317,236.54269599860396,6.353093239655016,0.6341349893166233,382518624.5506239,Failure
Steel,210000,250,400,22.193151399149034,2.445214727035853,318.9546322654495,81.40900281025141,209.7729259863004,37.07131293268662,1.3828046605459898,17.47454378399454,30.298369429813455,0.2542928471828766,8.251269117934815,3.6383285612173965e+17,Safe
Chromoly,210000,450,650,33.31363597790865,2.611461215394385,412.71593516357285,104.37319810777825,660.1461036624983,224.70110265299235,2.6208216757053453,51.67337855365629,89.53928109887997,0.8387581310338259,5.025727194560075,7075956026019.767,Safe
Steel,210000,250,400,20.13657249152277,2.8440902903310654,554.2046351763761,92.17063387436872,528.1779366189643,8.844206308614554,3.418453414982664,8.31988994770184,14.810385882076707,0.40286708435347146,16.880046339815227,5.7749641320637143e+20,Safe
Steel,210000,250,400,41.438353415251584,1.1511803985740054,268.96624845669913,67.91266296343004,316.727390837146,95.6755070518335,2.1738299632758076,18.022413312082602,31.29133556567748,0.09988389566646333,7.989432073785226,2.61941386364972e+17,Safe
Steel,210000,250,400,31.22591489477183,2.876679501170247,234.52286948377105,98.73545612775055,190.2898356517271,656.0019397253725,0.7427332896931236,92.37429302987162,159.99869277917676,0.516530297797457,1.5625127659326512,21697870028.264557,Risk
Al6061,69000,150,310,29.062478858401633,2.6538720780068807,511.0936893724108,92.48733093457237,824.8269292372497,254.92756681156996,3.74617001693256,97.65169583098101,169.17917982362687,2.786362514589345,0.8866339236091486,11230535143.427094,Failure
Chromoly,210000,450,650,25.911283284559936,2.336689660192711,275.1350979968557,80.59562789960519,688.3634996983336,603.7401376919418,3.977614674847832,177.26192829185473,307.05243051267564,1.6440233584464672,1.4655477543318884,30703466.424982585,Risk
Steel,210000,250,400,25.057896921005753,2.9042742634890644,288.44763951221313,78.91078600386457,12.626015881811888,575.1522190799242,0.06246461652594528,164.7904647205625,285.4254643340099,1.7370442618706412,0.8758854105163006,67608447.18079217,Failure
Chromoly,210000,450,650,23.587426378520743,1.2975467727803904,337.2085353327875,91.89560357023717,740.9912766605509,726.3949143041845,8.155159847780977,510.20727012280713,883.7425428769649,7.80823092598487,0.509198073157206,737.3956111987593,Failure
Chromoly,210000,450,650,30.843286612967184,2.9975677076546035,361.3555353608223,104.72103056975641,297.70894488848046,477.39990538374167,1.135310291154487,103.47601356771851,179.2293086553011,1.3907142645919823,2.510750074171478,6982500151.532036,Safe
Al6061,69000,150,310,33.57959184893684,1.199457854593519,348.07171753119417,89.72217758595042,666.9658110640988,54.55277419213839,5.466257236997038,19.90923933025575,34.91437240319851,0.2280374484203089,4.296225012088674,8.554420394904563e+16,Safe
Chromoly,210000,450,650,34.529738337229375,1.0978738820854401,324.5288784793866,87.82345586694017,41.24056156282249,848.9849348181027,0.35765281428220513,294.95407329241283,510.87556603432665,2.855993764104708,0.8808407172281237,199556.42748001363,Failure
Al6061,69000,150,310,26.542700574230764,1.7487667300471867,362.59506561329215,91.67410978212396,321.84631125067557,150.03744884032392,2.362769428033736,68.63623181386448,118.90491845247479,1.079298441885162,1.2615121556973576,399243329464.73596,Risk
Al6061,69000,150,310,23.739319718538344,2.1063247923798594,434.4316483915667,80.95786313661881,528.9379755629667,383.133986384931,3.6949867718760445,233.71007444124734,404.8145867100696,5.898499170824974,0.37054000751072447,1824524.8083251647,Failure
Al6061,69000,150,310,34.636836610289684,1.243962136484342,219.95090769842167,90.58161620596985,147.07628871902372,209.72549429145644,1.1270205195563898,43.858571297792125,75.9736336112868,0.1944720636427406,1.9743691708555544,36613178482826.81,Risk
Chromoly,210000,450,650,21.83386878785101,1.0960529503317973,687.7347824322458,68.5849488151014,64.59288361652378,24.82925642905602,0.904565982892863,48.427657749995454,83.88404106306213,3.3303830967261114,5.364548420619128,13900080973826.39,Safe
Steel,210000,250,400,31.28520963708824,2.6092507578973247,266.9180152597364,56.20825852185215,121.53883440734674,220.00595658015692,0.5170486720993451,37.706044921423874,65.31083225758668,0.2725945263934491,3.827848939575553,169931064537661.4,Safe
Al6061,69000,150,310,29.51341446179536,1.5144378584256133,414.7423576487847,104.29874146008396,769.8517834185484,723.1631833056924,5.7791455452484115,338.0629812811918,585.5707783534075,6.25495789795796,0.25616032347411816,42490.97620592077,Failure
Steel,210000,250,400,39.13577940298582,2.9873033498465826,224.66963155961884,104.51547515555839,767.9116809587354,769.010002842208,2.2635603723296076,60.597582782160316,104.98249769690898,0.24811870493477844,2.3813493247394972,1415144859686.3918,Safe
Chromoly,210000,450,650,43.877496088331256,1.6459349465326165,330.4461142818624,98.55078700070514,596.3845804700123,20.463872959514664,2.731031637972232,3.0426862958672096,5.935684753487137,0.024038429315708505,75.81265156233759,1.409751329903617e+25,Safe
Al6061,69000,150,310,31.191151681103953,1.5473043663072803,562.126078070693,83.79187638895672,246.85018224222688,335.8735830414127,1.7130627071204663,185.51970352092889,321.3341185858087,5.966443661349441,0.4668038385097416,19589974.834663533,Failure
Chromoly,210000,450,650,35.08741989517045,2.671452950410404,241.58914042433491,104.82894374969703,812.0026065101911,678.5117080324111,2.984702435761631,79.93412365008912,138.4821317706846,0.4221094229511777,3.2495167011522055,89678790679.84024,Safe
Steel,210000,250,400,33.43442122114107,1.0550947109586446,436.07273006743134,61.36535022565084,111.213419953175,56.04209159015386,1.0362106848611692,29.01492277205198,50.2660020589249,0.5238837326300421,4.973540559420951,2304202790692293.5,Safe
Steel,210000,250,400,35.28570283709864,1.6783262494570395,277.07970936117476,85.59345895763208,94.65408441011112,25.113052525701583,0.5341687614690848,4.894982515404211,8.49516908272391,0.033810474486830534,29.42849018843065,1.2493525620264962e+23,Safe
Al6061,69000,150,310,44.4220466828983,1.3387551333557643,625.4560369890626,67.96361854294085,52.967140888423216,362.84977541697805,0.2923119924281593,119.7803046533239,207.4657793344005,3.3486508890880744,0.7230108043901776,1629479082.6296535,Failure
Al6061,69000,150,310,33.76566533781019,1.4731569871912087,288.0624649823475,66.98035101138166,160.14906301976643,496.643876104924,1.071577827577549,123.72570634074398,214.30188871680204,0.9652669169819506,0.6999471675129453,1149111857.744755,Failure
Steel,210000,250,400,24.04911450413927,1.3777666154857588,511.36831659587,76.87351572241981,173.2888561919066,716.9427524725988,1.7659067396381745,696.6567739562183,1206.646220117508,24.047883169388143,0.207185831134211,35.53005014803125,Failure
Steel,210000,250,400,37.65583534617562,2.448019239383189,641.1416739265562,94.620141447332,73.81986531633427,154.49223818262843,0.2726273749655682,44.23606128680264,76.61959070756551,1.5329981278801776,3.262873081039765,34615807405168.06,Safe
Al6061,69000,150,310,29.66804895873161,2.9997573030346767,237.13393830755308,103.18819185046635,391.97631343097885,560.3415348890287,1.5596553378092533,87.11910789834927,150.902781312292,0.5242051785603734,0.9940174640623508,37753799345.64769,Failure
Steel,210000,250,400,44.005178985037034,1.4536940025143306,353.66972006815695,104.26331857882158,701.5562992164889,41.57137770240108,3.61014741633019,7.346533541917442,13.226784553140254,0.06629242066861792,18.901041216449386,1.9943469384401869e+21,Safe
Chromoly,210000,450,650,29.28315677749268,2.3292619789857145,238.48785262933723,63.12528624427534,43.95422082193829,238.5362117340033,0.2228490804425486,46.156671853122454,79.94601135380759,0.2846024053019242,5.628798640228445,22707322396520.676,Safe
Chromoly,210000,450,650,44.09234785843766,2.3528974626709394,666.7064637812429,104.35004967462015,682.9060466265026,733.6369541975301,2.213407401203645,159.9809090094054,277.1039027418247,5.119926337272642,1.623939596474255,88004399.34068443,Risk
Chromoly,210000,450,650,27.774837120293462,1.9688265004678795,530.283917345074,85.98194008994398,87.4819434940972,570.220194117098,0.5480753022437408,314.21149587778484,544.2305511562196,10.09896593869876,0.8268554549978379,105709.93670357937,Failure
Chromoly,210000,450,650,38.42686673263849,1.1590268878489545,521.5428779657573,71.46838528458129,308.3954997221337,362.143606199234,2.2726388559654622,153.8862840055852,266.54855111688846,3.4580751176156657,1.688247781180635,129655139.21609047,Risk
Chromoly,210000,450,650,44.614750061101454,1.0749355943737,534.0228312153858,91.29144526472415,804.5288898526579,415.8984142818478,5.471705985196785,142.11138544677848,246.20494955868975,2.883762600316599,1.8277455461663255,273525342.52186525,Risk
Chromoly,210000,450,650,41.675071954801766,1.3179627431923895,253.44136061884865,69.88655090426174,473.0400920284852,379.78869271430125,2.830902383841481,58.8951837711424,102.04872376770199,0.2881693932169153,4.409658282688129,1906541820229.8997,Safe
Steel,210000,250,400,31.02388129760091,2.6028924657099015,662.4294735616525,100.80725701291007,972.7338476661241,908.4767119586559,4.185513480993044,394.5103944967399,683.3248660930024,17.714588208752236,0.3658581919159581,9856.720295540586,Failure
Steel,210000,250,400,36.79860888119686,2.053719335704241,317.24981287453056,97.01752123040168,724.3501634663894,316.66427254375037,3.231220997731005,54.45194056458246,94.36886288857485,0.4727963946349508,2.6491788959583538,4023846255417.4106,Safe
Steel,210000,250,400,22.628214247244266,2.7249992701168018,346.6832702128346,92.49398012933082,159.68430964049256,198.79997107368303,0.9371794308790645,90.72103659559477,157.1362394491589,1.529723495356272,1.5909760910428747,25866205630.30479,Risk
Chromoly,210000,450,650,35.2863641925092,2.304601981794413,448.0303994486987,105.85051522602134,967.173640961443,305.00659244340846,4.050277617117408,73.8925999396361,128.0498095519593,1.3344381411816253,3.5142574719519724,193572703808.1119,Safe
Steel,210000,250,400,22.3694566092986,1.527050864929142,292.1391439707506,100.70911746040966,298.8625095451746,973.9971501647443,2.988960781966,583.029994935864,1009.8419969833385,7.061621156984999,0.24756348096713665,204.41696308244363,Failure
Al6061,69000,150,310,41.85708410410231,1.8097130811419007,517.8678111851646,85.25638671505193,595.4146370179914,730.7870532115903,2.615085526081705,173.1693931148703,299.9495871102779,3.5223251662959347,0.5000840356044624,37887610.02266703,Failure
Chromoly,210000,450,650,41.70909616119424,2.5414691988449776,448.3715782203509,102.01949901342765,768.3918148294686,89.96639539515394,2.4570882026509473,13.969085717128145,24.319608338808152,0.21374836451202467,18.50358746451973,3.4030799241076116e+18,Safe
Al6061,69000,150,310,27.783590331745618,2.860608721401556,611.3743777525247,63.85024679132579,107.88534850853134,459.89633471803626,0.4816750384569164,221.6783045254428,383.9583885041028,9.467574653411338,0.3906673339900143,3435696.6734995586,Failure
Al6061,69000,150,310,26.036775105032568,1.9060865264184492,462.4288079836871,67.4510851056379,205.0316811596409,642.7117902847947,1.4189228211496512,365.59930894258554,633.2381680220016,9.532293012421052,0.23687769874728765,22388.3613214202,Failure
Steel,210000,250,400,35.941544007538496,1.5240384710040644,670.4335740267046,81.0131857775244,202.99417435963176,31.155109657297235,1.2318515686228173,15.353488017599345,26.621537168368366,0.6095527293717712,9.39089273541459,1.3320918180205243e+18,Safe
Steel,210000,250,400,27.180939374356683,2.842380711593712,609.5157642068039,106.44435418831021,431.8113072401843,402.84838087783015,1.9868589396761278,204.5743235272725,354.338692705679,8.87658657160113,0.7055396578088499,7410763.6354130935,Failure
Chromoly,210000,450,650,40.578032238092845,1.0877715740297056,277.2725375411297,67.55280247729777,35.65905830893432,314.25459988131905,0.2642361856064651,67.15100265248348,116.30924852505632,0.4038914680069892,3.8689958512031586,534206469037.48193,Safe
Chromoly,210000,450,650,34.467529078076,2.682474204734275,675.1715502185123,62.417676806133386,111.7763956490674,90.00499362887922,0.41729358518353515,30.74073950700031,53.246157891889105,1.290689789820323,8.451314006799873,1318462764271565.8,Safe
Al6061,69000,150,310,28.043505275978784,1.838056667757598,558.5357171910211,79.89014238800728,600.9189128130597,155.16419151469916,3.9711428038314263,93.09360229519591,161.29174293824448,3.287599352072379,0.9299918102902027,17980779213.36938,Failure
Chromoly,210000,450,650,42.27304096681998,2.4826767949877935,617.5902944838205,81.42718844854062,528.9480862160743,376.59751964396344,1.704374698706542,79.72787216974767,138.10324288466387,2.2836894942208175,3.2584318123204024,93863254517.5914,Safe
Steel,210000,250,400,20.966226692994937,2.6824675951790677,579.5791353369771,78.33541292270979,566.4397819587866,691.6571003671771,3.6762403664364265,638.9312525231912,1106.667497984735,32.49741270839758,0.22590344476119095,80.41922091705405,Failure
Chromoly,210000,450,650,30.602133624621263,2.084330954699308,697.9427319173906,85.4854922031235,266.77398836081113,579.1391086081318,1.4286007410682142,324.06776864298143,561.3036583880424,16.376200841010338,0.801705090061794,76574.81875309383,Failure
Chromoly,210000,450,650,21.420607347615135,1.1007440520574865,654.3804929295839,99.06772456304327,88.76685022871698,400.90211330124754,1.2632630921597858,772.4837174453231,1337.9816429936839,49.02388094721183,0.33632748427933723,12.961582044617433,Failure
Steel,210000,250,400,39.46011331293433,1.9092285675134613,577.082378118156,91.68327343559655,708.2106048381659,174.97374466569354,3.1443758708708267,50.054077148235706,86.75320753206714,1.341053804276985,2.881737829781002,9361186422325.469,Safe
Al6061,69000,150,310,38.19335804978198,1.2273107931680616,653.6256680614117,79.2752372584286,514.0489854595197,312.941111454364,3.6065924216884784,160.26829728223944,277.6162618618387,5.691246842227522,0.5403141696168018,79561140.35373464,Failure
Chromoly,210000,450,650,32.985811028636434,1.0425417912740942,427.35082830794954,94.32883515276694,832.9643745939306,267.68404485023683,7.9616616911133224,141.23762343162753,244.76026408452498,2.482457264752924,1.8385337247577,279880114.0307292,Risk
